Date,Close,High,Low,Open,Volume
2024-04-19,165.08050537109375,165.21322902208294,162.87159324222236,163.32664369335765,6636700
2024-04-22,167.2894287109375,167.99096185641108,164.98570762020626,165.3459637538023,7288700
2024-04-23,162.3217315673828,165.79152556189845,161.29785721822444,165.6208726041423,9145000
2024-04-24,168.19004821777344,168.83470183688502,158.9372638245504,159.74309531423333,10016700
2024-04-25,167.49798583984375,171.24271708360513,166.68269367202697,169.0148401005416,7441500
2024-04-26,166.45513916015625,169.2897545791329,165.2795765404304,165.37438534384742,4472100
2024-04-29,166.98606872558594,167.1567217143305,165.9242793406702,166.3793298676633,3224500
2024-04-30,166.7680206298828,167.29891530591064,165.75362122220506,167.10931213101426,4465100
2024-05-01,166.04750061035156,167.07137506624917,164.63494472697528,166.3414021534713,4340500
2024-05-02,166.3319091796875,167.15670535728452,165.4786877168426,166.45515774473174,3964800
2024-05-03,166.9955291748047,167.31787046620695,165.90530013168558,166.66372725401783,3491900
2024-05-06,166.6826934814453,167.5738298078575,166.02855026308973,167.5738298078575,3576200
2024-05-07,168.76834106445312,168.89157515430549,167.33680619747483,167.80134620538988,3708000
2024-05-08,168.19004821777344,169.58365382673972,167.98148040787416,169.4224904219618,3400900
2024-05-09,168.8062744140625,169.1570409991472,167.88668385756986,168.04784727411672,2421400
2024-05-10,170.4463653564453,170.79714641259122,168.37966619650243,168.70199303443567,4201600
2024-05-13,171.49867248535156,171.92529768552834,170.5032522603901,171.1289412534474,4408100
2024-05-14,170.522216796875,171.8589430807555,169.3182286510038,171.64090014764585,3508600
2024-05-15,170.13351440429688,171.02465068475317,169.6974141259514,169.92494659280038,4785100
2024-05-16,173.5938262939453,173.87823827297927,170.13352153544895,170.29468494821623,5984700
2024-05-17,172.7216339111328,173.45162125553048,172.38034244181125,173.10084022558183,4449100
2024-05-20,170.9393310546875,172.66475304309103,170.5601247432417,172.62682373247034,3221100
2024-05-21,171.6693115234375,172.14332662667238,170.45583401641966,172.06748247425963,3288100
2024-05-22,172.62680053710938,172.66472984263362,170.6264564115571,171.07203172382168,4047000
2024-05-23,169.95339965820312,172.43723446961508,169.73534226904957,171.9063398045006,4009000
2024-05-24,168.73989868164062,170.09557490940549,168.62612522213138,170.04817050675933,3447400
2024-05-28,164.36949157714844,167.11877355268047,162.96639637297093,167.07136914638636,6178100
2024-05-29,162.25540161132812,164.17990221869908,161.84775547176113,163.46887939925278,5352100
2024-05-30,161.6201934814453,162.78628110800983,161.54434932530987,162.4449896382972,3903100
2024-05-31,163.91441345214844,163.98078250878092,160.7100812586618,161.06084779859734,8155600
2024-06-03,162.33120727539062,163.9144159752492,162.14160412833917,163.74377748264072,5032400
2024-06-04,164.8529815673828,165.32699669805743,161.9425361872535,162.31226741054795,4619100
2024-06-05,164.47377014160156,164.92882060249582,163.02328504404403,164.80557204329375,5370700
2024-06-06,164.1988525390625,165.33648605767408,163.70587271020597,164.95727970673522,5536700
2024-06-07,163.4296417236328,164.83423586689213,163.15255156510094,163.869180634933,3521100
2024-06-10,158.5183563232422,162.78946706668725,158.25081595012833,162.54104088589776,9429400
2024-06-11,157.7252960205078,158.0979425731871,156.2346952299341,157.53418326130281,8284500
2024-06-12,156.54046630859375,157.97372454480515,155.21231425956543,157.5437499899131,6281100
2024-06-13,156.06271362304688,156.28247580365704,154.35235062912548,154.86833175907927,5432600
2024-06-14,156.52134704589844,157.07554196219647,155.2983012236739,155.87161033152876,3603300
2024-06-17,158.74769592285156,159.0056865109096,155.54674640910233,156.2156119766497,5412200
2024-06-18,159.0725555419922,159.6363148818041,157.89728782991472,158.70947335720058,3519500
2024-06-20,159.26365661621094,160.18094835094243,158.35592926800066,158.35592926800066,4942400
2024-06-21,159.8369598388672,161.54732285891592,159.043888519495,159.7700820349889,10899100
2024-06-24,160.6013641357422,162.06328636565792,159.655408454091,160.04716920324665,4476900
2024-06-25,159.90383911132812,161.4422034326748,159.80828273664343,160.60135399098795,4217300
2024-06-26,159.3209991455078,159.57897514406488,157.5150942563207,158.50881360376366,4778300
2024-06-27,158.86233520507812,159.80829087515022,157.91639411486253,159.21588214553185,4326500
2024-06-28,157.59152221679688,158.82413253205075,157.29531783122877,157.94506918202825,8755900
2024-07-01,155.64230346679688,158.671254408223,155.34609906953858,157.69663463348755,4508000
2024-07-02,156.30160522460938,157.15200461141612,155.09767343717704,156.22516302828473,4650800
2024-07-03,155.36520385742188,156.82712614108854,154.75368090595254,155.67095804322796,2879600
2024-07-05,157.07554626464844,157.19976664338597,155.24097748106098,155.40341166410263,4208200
2024-07-08,154.9065399169922,156.46401847638745,154.71544174169455,155.80471737873287,5268800
2024-07-09,154.69631958007812,155.32695664793974,154.31412324917406,154.97342431286071,5801200
2024-07-10,156.31114196777344,156.48314054009342,153.51151783817437,154.6390073350505,7372300
2024-07-11,156.65512084960938,157.55329833541873,150.99853014605256,152.02092801006944,10258600
2024-07-12,158.9770050048828,160.55358320082757,157.62018898501105,157.62018898501105,6677000
2024-07-15,156.5691375732422,158.90057341179087,156.36847499572295,158.62346864187657,4551800
2024-07-16,157.4290771484375,157.69661751562032,155.59450838210262,156.1391535023468,4461700
2024-07-17,162.33084106445312,162.50283964896107,158.50881877596888,158.65213877984385,7671000
2024-07-18,162.7894744873047,164.9871401493675,160.8975775969427,161.20334636864354,6228600
2024-07-19,161.82440185546875,162.90412766791488,160.97400259730537,162.70346511043547,5332800
2024-07-22,160.20005798339844,162.15884720315535,159.90385360682262,161.7288580579509,5308400
2024-07-23,158.88145446777344,160.86890767104316,158.78589808517262,160.32426253396108,3344300
2024-07-24,160.68736267089844,161.1651154342346,157.61063370862504,158.8814578086821,5867000
2024-07-25,163.41053771972656,165.77063722598342,161.34664255492737,161.94861562295765,6270900
2024-07-26,165.0635986328125,165.07314844042406,163.13347316557048,163.13347316557048,5746300
2024-07-29,165.50311279296875,165.7706531645156,163.248119247176,164.62403490947844,4152700
2024-07-30,165.47445678710938,165.73244738767096,163.91699253597696,165.0062683629651,4994600
2024-07-31,164.9871368408203,166.91726207886813,164.5953760773813,166.18151874409247,6245600
2024-08-01,167.17526245117188,167.74855705043137,164.8247123126196,164.85337631358965,5994500
2024-08-02,170.11817932128906,171.94319818080365,166.1050594553405,170.8825865766735,6856100
2024-08-05,166.29615783691406,172.8604900243232,165.4553229767859,171.5323380660882,7502300
2024-08-06,164.81517028808594,168.36965237479657,164.6909498914446,165.5700133157046,7287100
2024-08-07,164.1462860107422,166.630606181746,163.70676163855137,163.98385182277104,5428900
2024-08-08,164.7004852294922,165.30245838511956,162.25439338038552,162.63660434421936,5112500
2024-08-09,164.7196044921875,165.09225108098343,162.80859335377596,164.43294990545417,3223000
2024-08-12,163.79273986816406,165.17821983252034,163.11433917424026,164.57626132295593,3802300
2024-08-13,164.7004852294922,164.7482634224536,162.64615415086865,163.9838560746434,3894700
2024-08-14,165.98086547851562,166.58282402434733,164.28005228879496,164.5667068524493,3555800
2024-08-15,164.8438262939453,166.5446250553136,164.1845251127679,165.9808802638185,4472100
2024-08-16,164.93936157226562,165.09224595776007,163.4965534562877,164.8438197662247,4614600
2024-08-19,166.0859832763672,166.23885308512695,164.76738093929222,164.97759332867687,3521700
2024-08-20,168.02565002441406,168.19763401814777,164.82470072903777,165.80887023946607,5330100
2024-08-21,167.4141387939453,168.95250335824733,166.8503794220398,168.11165378376432,4020700
2024-08-22,167.92054748535156,168.24541586714884,166.9268135670974,168.00653948408777,5265900
2024-08-23,168.0447540283203,168.81871118006032,165.94264476412164,168.7709475671242,5283600
2024-08-26,168.1403045654297,168.9715896876641,167.91097799591194,168.47473732349434,4146700
2024-08-27,167.5001220703125,169.0098225550001,166.7548289244342,168.46517740539664,3520600
2024-08-28,166.18150329589844,167.92053018373463,165.63687278016081,167.7389818185368,3915500
2024-08-29,164.43292236328125,166.21972739271328,164.26093838796297,166.02861464699677,4654300
2024-08-30,165.1877899169922,165.83752663667929,163.63031133912995,164.40426843516866,8677300
2024-09-03,169.64044189453125,169.97487465510076,164.2322917865737,164.7100445417547,7032100
2024-09-04,170.57684326171875,171.65655454544824,168.44605553270745,169.9844199467261,6188500
2024-09-05,171.3221435546875,171.73300393212094,169.62134488651438,170.77749840708626,5743100
2024-09-06,170.73965454101562,171.93350879783202,170.41231238202488,170.83593855995582,6395300
2024-09-09,171.5580291748047,172.13568923111487,169.31474663014637,170.46045890784833,4666200
2024-09-10,171.19215393066406,172.43415013125096,171.02848285982662,172.00088675981772,4315800
2024-09-11,169.23770141601562,171.13438181591223,167.93794074106285,170.8359219534403,4036000
2024-09-12,170.65301513671875,171.07664133301492,167.4758333553769,169.2377252040381,4222800
2024-09-13,170.7589111328125,171.3365858540393,169.8057522500518,170.845557933733,3290400
2024-09-16,170.61448669433594,172.75184774061233,169.78649415930454,172.3378588185353,4940100
2024-09-17,170.28713989257812,171.46173436464412,169.73836213906952,170.41230617446524,6305100
2024-09-18,168.68893432617188,171.43285248160802,167.93795132404773,170.27751774822028,5307900
2024-09-19,168.15939331054688,169.66132985880523,167.66836542223956,169.20882145120464,5504000
2024-09-20,164.8089141845703,167.30252919355505,163.88465226082113,166.14719444342936,12198400
2024-09-23,165.7042999267578,167.4661915728227,164.3756569531304,164.5104457554638,5350300
2024-09-24,163.59580993652344,165.21329029032236,163.1914435207932,164.6259930622879,7837900
2024-09-25,163.09515380859375,164.41417423976216,162.47897433602597,164.05793515266072,4505100
2024-09-26,163.37437438964844,164.6356156443365,162.4019557956691,162.92186596670078,5673600
2024-09-27,163.67283630371094,165.2614197208957,163.36473920728244,163.63433151209645,7545800
2024-09-30,163.72097778320312,165.34808067763126,163.26846935608245,164.23125074299824,5054300
2024-10-01,165.00149536132812,165.54065064160625,163.45141658508868,164.91483386273518,7095900
2024-10-02,163.23959350585938,165.34808717661952,162.24792981362916,165.11701434596134,5786000
2024-10-03,162.25755310058594,162.81596809247137,160.94816976913566,161.8820689308035,5090300
2024-10-04,161.71839904785156,162.22867203387474,160.61120627233987,160.92891121837943,4390100
2024-10-07,160.98667907714844,161.67986814680177,160.26459305083497,161.47769228632558,5459500
2024-10-08,164.0771942138672,164.29862980864038,160.6400724690307,161.4776875338213,8297800
2024-10-09,166.11827087402344,166.8307342897246,162.80631570512813,163.07589328060942,7177500
2024-10-10,166.5515594482422,166.61894650689385,164.8474322591135,165.66580232435203,5292400
2024-10-11,168.30380249023438,168.66002688240394,166.43600435346264,167.52395196095648,4720300
2024-10-14,169.54580688476562,169.70947795645102,167.94758626824526,168.4482366992628,4535900
2024-10-15,169.35324096679688,170.78779052951126,168.60227265634992,169.79612687107803,5802300
2024-10-16,167.98609924316406,168.80446933233716,167.16774384486965,168.49637222412372,4400900
2024-10-17,168.1690216064453,168.93924964736024,167.23512249410362,167.88982147068862,4125900
2024-10-18,168.5445098876953,168.8044649796876,165.71393021520566,165.8872385068266,5097000
2024-10-21,168.4963836669922,170.8937148713692,167.86095904718692,167.96686559896776,6436300
2024-10-22,167.88018798828125,168.4386029630914,167.05219539678737,168.01497679662313,3790500
2024-10-23,166.51304626464844,167.369921154264,166.05091528924018,167.2351323409833,3800700
2024-10-24,165.75244140625,167.08106968477924,165.30955551948853,166.48414994646723,4244900
2024-10-25,165.39620971679688,167.52396306802663,165.2132935917155,166.0509087059746,4442600
2024-10-28,163.518798828125,166.54193200986902,163.41289228041603,166.54193200986902,5186400
2024-10-29,161.26588439941406,162.90260984021754,160.7556114330026,162.90260984021754,5127900
2024-10-30,160.02389526367188,161.40066554785204,159.89872898660911,160.78448606911448,4801500
2024-10-31,159.89874267578125,161.26589055218386,159.63878757457942,159.91800241795,5582400
2024-11-01,159.42697143554688,160.06241069705732,159.06112448660818,159.9083621444102,6339000
2024-11-04,160.14906311035156,160.44752300976407,159.04187031752207,159.4269770217552,4885500
2024-11-05,161.6028594970703,161.70876603584205,159.5039884625611,159.7735660720022,3678300
2024-11-06,158.57972717285156,161.1792339542676,157.51103925605102,161.14071447227087,7849300
2024-11-07,157.89614868164062,158.76264606024955,157.38587571787875,158.37753937884074,5333500
2024-11-08,158.96482849121094,159.6484097102787,157.55916126325405,157.74209206937968,4618300
2024-11-11,158.14646911621094,159.96612539345654,157.87689149668407,158.29089514223648,3762000
2024-11-12,158.22349548339844,158.8589347482021,157.07778323982535,157.98280012771934,5386600
2024-11-13,158.60861206054688,158.6663765936188,156.32681016805915,157.4051353186215,4145000
2024-11-14,159.0033416748047,160.67858659257934,157.73247787132732,158.60861246750778,5422700
2024-11-15,152.7163848876953,158.2620152962336,152.16760711486293,158.2620152962336,9108900
2024-11-18,152.4371795654297,153.90061139478433,151.88838712034237,153.47698523174392,6991300
2024-11-19,150.88710021972656,151.99429293896696,150.0494851137078,151.87876387355146,8248900
2024-11-20,152.83192443847656,153.18814885472833,150.38645146016484,150.62714680971405,5067300
2024-11-21,154.3723602294922,154.5264087733947,152.07131335938018,152.49493950967323,5977000
2024-11-22,155.9705810546875,156.02834558601916,153.93911178788332,154.91151567734778,5846300
2024-11-25,156.98150634765625,157.50140182688443,155.97058296434142,156.64452698959198,8580400
2024-11-26,156.12461853027344,157.58803552318497,155.87428599108003,157.19330635677724,4653600
2024-11-27,156.66380310058594,158.98410998578746,155.66250213769092,155.91283472385442,3622900
2024-11-29,157.36660766601562,157.50139646647833,154.9596543071262,155.42178523858726,2799300
2024-12-02,156.98150634765625,157.55916635892333,155.7395101453078,157.24146143270931,4967400
2024-12-03,155.68174743652344,156.98150818613283,155.41216982326605,156.77931763075077,4277400
2024-12-04,154.21832275390625,155.0366928476051,153.4769916285655,154.6227038833924,6964600
2024-12-05,154.5167999267578,155.01743570244213,152.91857919676497,154.94041142367246,5229600
2024-12-06,153.2108154296875,156.13347257060303,153.11372639040806,154.72555556532188,8359200
2024-12-09,154.84205627441406,156.8131428914252,152.5796729303245,153.32733107276678,8380400
2024-12-10,155.20130920410156,155.764478908699,152.7835805183257,154.38569024542937,5329400
2024-12-11,152.2204132080078,155.8518659308198,151.72520433419396,155.5605840238314,7925900
2024-12-12,154.28858947753906,154.77407907918766,153.38558593013676,154.47307789672024,6849500
2024-12-13,153.38560485839844,154.93917770177643,152.50201011852758,152.95837158567105,4353900
2024-12-16,151.4921875,154.21093237694998,151.35625099695088,153.26908131440695,6696500
2024-12-17,151.60870361328125,153.90021529805503,150.73482819097285,151.22031782913706,6572600
2024-12-18,149.9483184814453,151.30769832116738,149.6376128257161,150.53091195789298,7620900
2024-12-19,147.07421875,149.6084750226012,147.01596236929115,148.64720029300537,9829500
2024-12-20,148.3559112548828,149.0356085742562,146.14207977752187,146.48192843720858,19205200
2024-12-23,146.8994598388672,147.98696678940098,145.36532549873593,147.98696678940098,6822200
2024-12-24,148.37533569335938,148.39475942668255,146.04499143747168,146.13237601347478,3399800
2024-12-26,148.01608276367188,148.73459794355492,147.82188987224316,148.1034673424196,5528500
2024-12-27,148.45301818847656,149.0161879361294,146.8703172565551,146.8994454490227,4287000
2024-12-30,147.31698608398438,148.64722303356263,146.70526436102497,148.22970903063208,5397000
2024-12-31,147.64710998535156,148.70547386650415,146.55961791047685,147.39466070110373,4274800
2025-01-02,145.85079956054688,149.2006750075341,145.54007908909756,148.44331237833586,4970200
2025-01-03,145.30703735351562,146.57903260344995,145.21965277773944,146.57903260344995,5218100
2025-01-06,142.025146484375,145.59834319985265,141.86008178114602,145.25850933413477,9470600
2025-01-07,141.1803741455078,143.6757978788005,141.12211776225024,142.20962457493826,7473300
2025-01-08,142.28729248046875,142.4135245238162,140.36475771793243,141.18037673040632,6791800
2025-01-10,138.50047302246094,141.34544979359097,137.40326178117584,140.79198453582055,9632700
2025-01-13,140.30650329589844,140.92792943066024,138.0149916459703,138.64612223959938,8101400
2025-01-14,140.7434539794922,140.9279424267572,139.39379327409483,140.00551500640117,6996400
2025-01-15,140.57838439941406,141.95717325231882,139.9860864231128,141.26778623385073,7141600
2025-01-16,142.28729248046875,142.5300372924646,139.52001051329643,139.86956363520918,5068000
2025-01-17,143.9476776123047,144.30693520317843,142.899018216707,143.43305978149766,7338900
2025-01-21,144.2389678955078,145.43326820255191,143.48160527972692,144.02535127916272,7456200
2025-01-22,143.7923126220703,145.11284498594236,143.50101588581063,143.92824912352916,5905100
2025-01-23,144.30694580078125,144.61766630346648,142.3552826471852,144.18072856053828,4759100
2025-01-24,144.79241943359375,144.97690785962865,143.8311594688376,144.50113751455697,4509600
2025-01-27,150.12310791015625,150.9581506882491,146.52076824225253,146.54019197643183,9820600
2025-01-28,145.8896484375,150.1231190280589,145.76341637993812,149.67646200466473,6349700
2025-01-29,146.0061492919922,147.58885025624457,145.8702127857107,146.74410302549293,4874100
2025-01-30,147.49172973632812,148.63749285920863,146.25859686010006,146.88972739309972,4671300
2025-01-31,146.31687927246094,147.28785861350482,145.90906972713876,146.38484012203014,4905500
2025-02-03,145.90904235839844,146.74408502770268,144.51082999900845,145.41383350513422,7196200
2025-02-04,139.32582092285156,143.4621872833646,138.85003574633595,141.86007741267863,12804900
2025-02-05,141.43284606933594,141.55906330140306,138.55874086954677,139.2287189460904,9248100
2025-02-06,141.1318359375,142.63684187982244,139.78217541066536,142.01541576996982,5604900
2025-02-07,140.3842010498047,140.93765159411703,139.72392736469482,140.8017150730605,5872300
2025-02-10,140.16087341308594,140.3259381226843,138.85974983959886,140.16087341308594,8715400
2025-02-11,141.41342163085938,141.49110175111198,139.23842271169042,140.18027379779727,6354000
2025-02-12,139.81130981445312,140.57837691539922,138.87916320027156,139.85984692496825,6658200
2025-02-13,140.3842010498047,140.73375422051706,139.43264540240918,140.04435233917863,7175300
2025-02-14,139.2287139892578,141.92803511751464,139.17045760484424,140.47156624330552,5001800
2025-02-18,139.91812133789062,139.96665844951983,137.49067311770494,138.752934339427,8738700
2025-02-19,141.5784912109375,141.69500398734885,139.96666199606057,140.04434211899098,5777300
2025-02-20,144.7730255126953,144.86041009745813,140.79200429251927,140.89881261255235,6789800
2025-02-21,149.04530334472656,150.06483444154827,144.57879321387261,145.6371717746309,10604400
2025-02-24,149.38516235351562,151.78348226726237,147.70535759684824,147.9189742154306,7187000
2025-02-25,151.8805694580078,153.861375385184,149.53080149809665,150.29786857117168,9474600
2025-02-26,147.11306762695312,151.0940886621707,146.7538100289734,151.05525600940325,9076500
2025-02-27,147.6082763671875,148.2588307160082,145.57891838335004,146.52076948345552,6731000
2025-02-28,149.0161895751953,150.5988905245253,147.92869753519662,149.23951065855908,8455500
2025-03-03,151.4630584716797,151.61840389147298,146.1323770578798,146.95771534638774,8321700
2025-03-04,149.7152862548828,155.50231402999918,149.4919651858077,152.77386482966756,10274200
2025-03-05,149.41429138183594,150.83191278658023,148.29765635736567,148.4918492437182,5578700
2025-03-06,150.12310791015625,150.47266104554322,148.10346921858354,149.69587465402017,8421000
2025-03-07,151.2838897705078,154.3695108653036,149.64801943307032,150.11820604008545,8997700
2025-03-10,153.05690002441406,156.80863255144806,152.19487878044845,152.69446606818437,11156900
2025-03-11,149.2169952392578,152.86097474275263,148.7076177422743,152.6062785207802,7981600
2025-03-12,145.1420135498047,146.47422134797392,143.51593352688477,144.52488337252444,8330200
2025-03-13,145.30853271484375,147.40479925790183,145.03425596692676,145.33791844162332,5351100
2025-03-14,145.55343627929688,146.1117950301494,144.0742997650658,144.12328096290668,5277500
2025-03-17,148.2472381591797,148.57049612947927,146.08240971000197,146.18035715899504,5449500
2025-03-18,145.9452667236328,148.2080574974433,145.71016594892632,146.93462112496772,8158600
2025-03-19,145.083251953125,145.83752056028226,143.7902200551411,145.13223315173892,6080100
2025-03-20,144.14285278320312,145.04406491757655,143.64328046809445,144.54447765550574,4536400
2025-03-21,142.47760009765625,144.6816193960121,141.79190819422692,143.99592749258278,11574800
2025-03-24,143.4571533203125,143.72163980115045,141.87026432920752,142.51678019482856,5968900
2025-03-25,142.5657501220703,143.31022839151345,141.8702679931515,143.1632848108257,4763300
2025-03-26,145.6024169921875,146.2783186580365,142.77147715118488,143.0163681926106,5882200
2025-03-27,146.61135864257812,147.3362414653419,146.04320966478417,146.53299172009324,5397500
2025-03-28,146.21954345703125,148.28642439163966,144.10368132599882,147.36563170793318,8550900
2025-03-31,146.8758544921875,149.47169357187087,146.68973490780206,147.13053579626262,9985700
2025-04-01,146.61135864257812,147.70846566344252,145.63179453196003,147.4146083878268,6072800
2025-04-02,146.07260131835938,147.42440462888152,145.04407091805365,147.15991812313527,5866200
2025-04-03,148.27662658691406,150.90186638728932,147.7770542311579,148.59009430210773,8216200
2025-04-04,143.61390686035156,151.75408290851513,143.44738274126212,149.86353119153193,12911400
2025-04-07,140.2637939453125,143.11432922768486,137.79528808605457,138.4320137558872,14423200
2025-04-08,137.43284606933594,142.4286140057041,136.30633838738873,141.00824905164734,9488900
2025-04-09,142.61473083496094,142.96737450167657,135.50310099431755,137.3838622344804,14067000
2025-04-10,141.19436645507812,144.13305870677002,139.99929707696649,142.44820728670973,10980300
2025-04-11,141.4784393310547,142.32086507602736,139.2156485949087,142.18372669647192,8563300
2025-04-14,143.75103759765625,144.1722430034685,140.5674541414901,141.21397006139793,5393800
2025-04-15,139.92092895507812,142.99675955422413,139.71522886952468,142.85962118153464,5459600
2025-04-16,137.2271270751953,141.4490458283401,136.91367434499563,141.1649788245041,7878600
2025-04-17,139.92092895507812,140.63602149199488,137.20754722779563,137.47201876636439,6131400
2025-04-21,138.8336181640625,139.91114467191062,137.69733514765073,139.5878867195562,7412800
2025-04-22,140.5282745361328,141.33150933813576,139.04912315619995,139.37238110783505,7144700
2025-04-23,139.35279846191406,141.06703582115023,137.97162429216468,140.34216787530133,7760000
2025-04-24,132.54481506347656,138.9511726035013,131.7807562665139,138.55933799803208,15577300
2025-04-25,130.65426635742188,132.83869014731295,129.1065532630851,132.7015517691799,11544700
2025-04-28,131.0264892578125,132.6427789986713,130.37998830843102,131.1636276345858,8498600
2025-04-29,131.5652618408203,131.7122054351232,128.83228437155887,129.7726576084596,7010700
2025-04-30,132.80931091308594,133.39704044226525,130.37999597582638,132.8582921105916,7923500
2025-05-01,130.82078552246094,132.0550308790438,130.51712304998938,131.72198268000804,6807000
2025-05-02,131.01669311523438,131.65340377588834,130.42894870004503,131.40851276071967,7169700
2025-05-05,129.2926788330078,131.30077340302904,129.00859685636638,131.30077340302904,8972200
2025-05-06,128.06820678710938,129.2044897033193,127.50005785552395,129.2044897033193,6889900
2025-05-07,129.22409057617188,129.95876363012394,127.60781583626196,128.27391223063697,6313200
2025-05-08,128.7440948486328,130.26242210292588,128.57757075515,129.1947008845566,6392400
2025-05-09,127.77435302734375,128.95961730553685,127.51965677648735,128.46983521938296,4770500
2025-05-12,128.98899841308594,129.62572407044905,127.40210929383602,128.16616812510173,8392700
2025-05-13,127.6469955444336,128.94981759173191,127.0984420396684,128.4894212687407,8650200
2025-05-14,125.82501220703125,127.50986374251463,125.25687067929496,127.41191629559191,10463000
2025-05-15,128.81268310546875,128.8616643013652,126.17765320404061,126.54989235649884,9165100
2025-05-16,129.28286743164062,129.5571441874877,127.98004536788598,129.390620081935,8896400
2025-05-19,129.0967559814453,129.55715233922007,128.4306595173237,129.42981916046924,9406200
2025-05-20,129.10655212402344,129.46898606011405,128.66575126583933,129.05757092934473,7624200
2025-05-21,127.49026489257812,129.20450211136327,127.40210770859728,129.10655466703867,9243700
2025-05-22,127.46087646484375,128.02902543895695,126.1874550868598,127.36292902259378,7140200
2025-05-23,126.69681549072266,127.10823061383965,125.13931217885934,126.91232078573087,8122500
2025-05-27,128.68533325195312,128.77350538216393,126.49111919619,127.42170211783684,13974800
2025-05-28,127.99964904785156,129.48859078009744,127.80373920209995,128.6069740537705,9431500
2025-05-29,129.22409057617188,129.37103415513923,127.588220369674,128.1857550514335,6656900
2025-05-30,128.76370239257812,130.00775302759527,128.60696854390648,129.44939429681347,12992100
2025-06-02,128.2347412109375,128.35228412109456,126.43234683603939,128.224936003783,6723700
2025-06-03,129.15554809570312,129.50819181198963,127.15722872109161,127.96047855423014,7339500
2025-06-04,129.04779052734375,130.02735470789966,128.4208700496665,129.53757261762172,6519700
2025-06-05,128.4306640625,128.7245363146445,127.5490622530301,128.51882125405425,9560800
2025-06-06,128.77032470703125,129.40412406095734,128.08700670916417,128.98819465159664,7628200
2025-06-09,128.70101928710938,129.38432221962913,127.92856163418743,128.5722738264608,8453100
2025-06-10,130.55288696289062,130.840070913271,128.20585138419662,128.93867289735877,11852900
2025-06-11,128.64158630371094,130.69154040963647,128.5326513254593,130.66183224383778,9168400
2025-06-12,131.01834106445312,131.04804922928133,128.4534354278245,128.6316844167938,11444900
2025-06-13,129.5823974609375,131.77097963716344,129.32490653834412,130.48357035710544,9581000
2025-06-16,130.136962890625,130.81036810444402,128.96838634004007,130.03792560107806,11183700
2025-06-17,128.03749084472656,130.41424980677178,127.87905233603198,129.88938541373435,10235200
2025-06-18,127.81963348388672,128.4237095638656,127.34427263427757,128.37420603079548,8785800
2025-06-20,127.81963348388672,129.15654620711993,127.65126707196146,128.2751687427181,23001000
2025-06-23,127.83943176269531,128.24546349769895,126.58173826361752,128.03749123238987,12840400
2025-06-24,129.78045654296875,129.93891017008465,127.79983153692869,127.8889560355678,9226800
2025-06-25,126.7798080444336,129.3249032628141,126.39357922581071,128.9980983307788,10922600
2025-06-26,126.97786712646484,127.90876327345507,126.36387067018634,126.47280564719517,11538100
2025-06-27,129.77053833007812,130.06763509077672,126.86893007061283,127.04717906045062,26536500
2025-06-30,130.76084899902344,131.07775623568222,129.32489897146422,129.92899016924733,11402400
2025-07-01,133.9496612548828,135.06871919822353,131.18669607110115,131.30552873376766,12846700
2025-07-02,135.1578369140625,135.67280361139592,133.57334608445214,133.9397568499365,9388700
2025-07-03,134.06851196289062,135.50446207509395,133.9298688164221,135.37571661374116,4941400
2025-07-07,133.1475067138672,134.4052077643122,132.38496189152207,134.21704597987923,7773700
2025-07-08,133.73178100585938,134.35568265877478,131.98883660670657,132.1175820553318,7718300
2025-07-09,133.17721557617188,134.068505858001,131.67195151476218,133.5931449966379,7762600
2025-07-10,134.76171875,135.35589714786627,132.3354562923666,133.12769415618828,8869700
2025-07-11,133.9496612548828,134.07840671341773,132.51371117410827,133.53373182458068,7963600
2025-07-14,134.2566680908203,134.5636625371181,132.56322712737995,133.4446046165122,8480300
2025-07-15,132.51370239257812,134.19723048298866,132.45428606518232,134.11800367613813,8933500
2025-07-16,134.03880310058594,134.19724161646326,132.45429705405613,132.65235653212997,10941600
2025-07-17,144.0310516357422,144.54601836401767,140.26786113398043,140.3272774659027,26161000
2025-07-18,141.85235595703125,144.93222817629913,141.55525920993446,144.8430885744923,13752800
2025-07-21,140.3272705078125,142.19896042540418,139.09929274638924,141.71371699811996,9025600
2025-07-22,144.62522888183594,144.98174198142013,139.86182823945347,139.86182823945347,8281500
2025-07-23,144.24891662597656,145.6056398613789,143.68443127021507,144.44697609588678,6166000
2025-07-24,143.11004638671875,145.0510654331664,142.58518199828026,144.407368386506,9749400
2025-07-25,142.06031799316406,143.41705632572317,141.31758365533543,143.40714353019874,7021600
2025-07-28,140.19854736328125,141.71372427383807,140.0896123842426,141.31759020871144,10639100
2025-07-29,142.49606323242188,142.59510052556692,139.76280620666972,140.19854611895687,6282900
2025-07-30,141.47604370117188,143.00111829530323,140.911558325513,142.37723169864333,9738400
2025-07-31,136.58389282226562,140.1985423718797,136.3066065420338,139.61424653549145,11689700
2025-08-01,137.93072509765625,138.4555895187504,136.95031027342034,137.75247609923318,7630500
2025-08-04,138.2080078125,138.96065497116004,137.40585711842857,137.94061921081976,8384700
2025-08-05,138.0990753173828,138.9903656353494,137.9109135243353,138.24763125919537,5535100
2025-08-06,139.4359893798828,140.20843184543006,138.00993710165156,138.54469915050424,6747400
2025-08-07,142.52577209472656,142.91199336232876,139.1190947030716,139.87174186832573,7674600
